pointid,RdNBR,Distance_m,Near_OID,State,Area_km,RdNBR_mean,RdNBR_SD,Mean_NDWI_Pre,SD_NDWI_Pre,Mean_NDWI_Post,SD_NDWI_Post,Pixel_count,Beaver_Dam,Margin,Pixel_Severity,Wetland_Severity,,Row Labels,Count of pointid
144196,319.4949646,3.76255502,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144197,321.7249756,13.18671443,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144198,214.6095581,30.81606622,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144199,165.896698,42.69577001,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144200,110.7069092,57.65243844,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144201,113.4334946,45.53358867,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144202,173.7159576,38.97805477,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144203,92.4054947,33.35001237,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144204,82.7364655,35.7295115,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144205,67.7995071,21.16611662,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
144206,108.525383,1.66793468,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,L,M,,,
144224,650.8695679,14.02701545,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
144225,346.3824158,21.31251056,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144226,248.7015839,23.93035022,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144227,485.9185181,5.758995288,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144703,907.2258301,2.320490565,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144704,974.9749146,2.512343227,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144706,1147.947632,0.374422672,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144707,1014.601685,1.435776666,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144708,891.7583618,11.16462852,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
144709,944.6809082,9.833904367,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
144710,979.8154297,2.325070252,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144712,973.7397461,4.153955521,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
144713,804.5541992,9.059233308,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
144714,529.7669678,16.36894836,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,M,H,,,
144715,425.3218994,29.28394597,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,M,H,,,
144716,785.0028076,19.64229872,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
144717,1063.582764,1.204565525,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
144731,674.3424072,5.825038702,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
144732,366.133667,25.53554389,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144733,242.6990662,16.06749894,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144734,328.446106,1.257335739,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
144736,531.8296509,6.359815621,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144737,364.7263489,2.381591611,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
144739,447.2937622,5.861922097,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144740,300.7038574,14.54218838,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144741,235.2014008,32.60332287,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144742,126.5583496,51.90406219,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144743,87.199234,63.56139697,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144744,117.3431549,58.05796639,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144745,43.2416611,53.15307713,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
144746,67.6820602,42.13772214,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
144747,71.8633118,23.14927565,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
144748,64.9866486,5.722976689,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
144767,616.3916016,8.108063171,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144768,413.037262,20.19355481,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
144769,572.9173584,2.686036239,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
145251,928.8736572,4.384438003,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145252,743.6791992,13.9530822,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145253,680.477417,10.55330512,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145254,592.0116577,8.314586434,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,M,H,,,
145255,378.8292847,20.36420031,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,M,H,,,
145256,449.1113892,19.44919694,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,M,H,,,
145257,840.1693726,9.837083596,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145258,1015.057617,1.919814363,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
145259,1195.128662,9.853029307,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145260,1322.054932,1.521622537,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,Y,H,H,,,
145264,915.2504272,10.88102234,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
145265,1028.196167,2.883366943,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,H,H,,,
145272,555.4886475,3.735649863,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145273,256.151886,20.34884785,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145274,210.8767242,0.946401611,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,L,M,,,
145278,527.4728394,3.286566462,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145281,348.3693848,11.69997415,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145282,206.1379852,31.13055827,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145283,169.0896149,50.92241964,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145284,81.5813522,70.83130654,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145285,35.2804375,76.98193229,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145286,12.3983564,67.798885,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145287,26.3623199,50.01871803,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145288,78.4241409,31.26841086,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145289,42.9622688,11.92620557,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145309,604.5130615,10.21093732,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145310,553.4224854,9.498407635,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145782,1272.432373,2.864084525,92,E,0.001882521,1254.119995,93.0542984,-0.706221,0.0164085,-0.541799,0.0188235,4,N,Y,H,H,,,
145783,1264.716065,0.07540953,92,E,0.001882521,1254.119995,93.0542984,-0.706221,0.0164085,-0.541799,0.0188235,4,N,Y,H,H,,,
145786,1157.664917,2.798672979,91,E,0.001309758,1145.930054,49.1529999,-0.654788,0.0391927,-0.535304,0.0451872,2,N,Y,H,H,,,
145791,1003.21991,3.988243774,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145794,651.993103,13.89137673,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145795,788.2494507,13.22085219,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
145803,1089.262329,7.878858237,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
145811,559.4276123,6.607347474,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145812,328.0856934,9.143954093,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145813,514.2642212,0.105212485,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
145818,614.9393311,2.593211023,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
145819,316.1159058,11.77182597,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
145820,249.3184052,23.4523228,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145821,173.8486023,38.5650964,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145822,136.466629,56.2328664,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145823,75.9918671,62.44217474,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145824,24.9969368,69.44600995,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145825,32.9853783,75.12280324,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145826,59.3947525,56.32975293,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145827,27.1986237,36.33277875,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
145828,99.510025,16.33580457,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
145848,835.9782104,0.008059159,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,H,M,,,
145849,648.8096924,13.41190993,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
146320,1305.984131,3.446103203,92,E,0.001882521,1254.119995,93.0542984,-0.706221,0.0164085,-0.541799,0.0188235,4,N,N,H,H,,,
146321,1173.332886,2.316907784,92,E,0.001882521,1254.119995,93.0542984,-0.706221,0.0164085,-0.541799,0.0188235,4,N,Y,H,H,,,
146323,1134.204712,5.655156017,91,E,0.001309758,1145.930054,49.1529999,-0.654788,0.0391927,-0.535304,0.0451872,2,N,N,H,H,,,
146329,1247.961548,7.512588868,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
146332,1082.419312,4.588699653,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
146333,1070.286743,5.605292522,78,E,0.032953608,918.1610107,291.3320007,-0.715076,0.0321632,-0.576999,0.0409055,40,N,N,H,H,,,
146340,864.1134033,5.378459454,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
146349,724.1656494,2.979375629,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,H,M,,,
146350,519.4281616,1.030161281,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
146357,303.3971558,15.75101177,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146358,512.9614868,35.73510819,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
146360,102.7619476,41.38754665,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146361,95.1634903,43.1016731,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146362,79.7986221,52.6314812,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146363,73.4952164,66.88955427,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146364,93.5948639,58.96414474,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146365,10.8366194,39.93525259,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,U,M,,,
146366,116.5350189,20.88709951,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146367,298.7182617,2.806660947,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,L,M,,,
146387,637.5251465,14.57817756,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
146388,655.5879517,3.327087418,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
146878,1051.200684,3.542293432,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
146879,833.4784546,3.017623445,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
146880,751.0258789,19.25022594,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
146881,831.5079346,2.907662277,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,H,H,,,
146891,719.4951782,6.442148139,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
146897,413.7296448,9.862171327,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
146899,377.449707,26.69132602,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
146900,148.2028503,21.68247394,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146901,161.7190094,24.76403989,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146902,108.2670822,38.95357957,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146903,105.0093002,56.67106325,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146904,114.8967285,64.33914483,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146905,76.1285934,45.13569181,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146906,114.9215012,26.93270302,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146907,191.2740326,12.3705632,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
146908,437.3552246,2.596437845,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
146926,790.4653931,2.577669952,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,H,M,,,
146927,529.5142212,19.72288247,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
146928,523.9728394,11.24210866,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147414,1133.951172,1.745520482,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,H,H,,,
147416,766.9202881,9.332774855,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
147417,718.5324097,16.23731104,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
147418,540.6380615,1.146900963,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,M,H,,,
147428,895.0917969,0.734745378,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,H,M,,,
147433,591.543335,1.072596516,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
147434,399.0013123,13.93156454,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147435,330.1172485,9.079777444,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147436,275.5548706,2.171092969,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,L,M,,,
147437,258.703125,12.38260598,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147438,165.7346649,32.25196965,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147439,169.8135834,52.20566309,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147440,196.1940613,71.57459826,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147441,187.9677582,54.73266217,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147442,266.2124634,40.29719069,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147443,362.8075256,28.83650581,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147444,375.3592224,15.84482359,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147445,563.6813354,0.336538238,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
147462,780.5942993,15.21052825,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
147463,486.2536621,29.36906747,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147464,418.9066162,20.6830214,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147947,1020.636353,2.47258948,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,H,H,,,
147948,863.4249268,5.837295532,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,H,H,,,
147950,425.2109985,5.178205791,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,N,M,H,,,
147954,1052.033936,1.611337915,86,E,0.006466927,1031.030029,48.6722984,-0.723433,0.0425484,-0.531631,0.0351959,8,N,Y,H,H,,,
147966,383.5437317,4.409414375,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147969,309.8707886,10.69844241,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147970,210.7818604,30.47424723,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147971,241.975235,49.30159661,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147972,285.4964905,68.46756455,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147973,280.6161804,68.46664403,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
147974,339.8565369,56.90914653,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147975,429.2930298,38.88272436,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147976,331.4603882,19.11844144,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147977,345.2454529,1.958523318,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,M,M,,,
147981,556.8555298,9.858183112,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147982,316.0490723,10.99226011,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147984,947.211853,3.167813403,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
147993,1172.053711,2.212683474,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,Y,H,M,,,
147994,766.5317383,12.58765716,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,H,M,,,
147995,406.4944153,30.19883337,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,M,M,,,
147996,288.0675354,24.39611811,79,C,1.413007133,325.8299866,211.3339996,-0.66767,0.0846936,-0.624662,0.0554568,1654,Y,N,L,M,,,
148479,1092.558716,4.117662246,80,E,0.023452851,872.4429932,187.371994,-0.717446,0.0432012,-0.559959,0.0454749,28,N,N,H,H,,,
148486,765.6144409,1.058021976,81,E,0.013116219,849.9349976,35.2182999,-0.688684,0.0349586,-0.551783,0.0352211,16,N,Y,H,H,,,
148489,998.9313354,0.521720925,86,E,0.006466927,1031.030029,48.6722984,-0.723433,0.0425484,-0.531631,0.0351959,8,N,Y,H,H,,,
148490,963.7396851,14.38128422,86,E,0.006466927,1031.030029,48.6722984,-0.723433,0.0425484,-0.531631,0.0351959,8,N,N,H,H,,,
